file,field_path,role,value
web/data/public_preview_papers.json,records[142].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[142].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[142].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[146].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[146].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[146].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[146].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[146].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[150].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_papers.json,records[150].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_papers.json,records[153].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[153].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[153].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[153].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[153].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[154].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[154].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[154].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[154].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[154].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[159].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[159].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[159].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[159].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[159].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[168].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[168].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[168].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[168].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[168].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[168].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[169].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[169].raw_venue,provenance,2026 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[169].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[169].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[169].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[169].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[169].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[176].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[176].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[176].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[176].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[176].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[176].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[177].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_papers.json,records[177].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_papers.json,records[179].venue,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[179].venue_name,canonical_venue,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[179].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[179].raw_venue,provenance,Proceedings of the 5th ACM International Workshop on Multimedia AI against Disinformation (MAD)
web/data/public_preview_papers.json,records[179].venue_aliases[0],source_alias,ACM International Workshop on Multimedia AI against Disinformation (MAD)
web/data/public_preview_papers.json,records[179].venue_aliases[1],source_alias,ACM International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[179].venue_aliases[2],source_alias,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
web/data/public_preview_papers.json,records[180].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[180].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[180].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[180].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[180].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[184].venue,canonical_venue,IEEE Annual Computing and Communication Workshop and Conference
web/data/public_preview_papers.json,records[184].raw_venue,provenance,2026 IEEE 16th Annual Computing and Communication Workshop and Conference (CCWC)
web/data/public_preview_papers.json,records[184].venue_id,canonical_id,venue:ieee-annual-computing-and-communication-workshop-and-conference
web/data/public_preview_papers.json,records[184].venue_name,canonical_venue,IEEE Annual Computing and Communication Workshop and Conference
web/data/public_preview_papers.json,records[184].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[184].venue_aliases[0],source_alias,IEEE Annual Computing and Communication Workshop and Conference
web/data/public_preview_papers.json,records[184].venue_aliases[2],source_alias,2026 IEEE 16th Annual Computing and Communication Workshop and Conference (CCWC)
web/data/public_preview_papers.json,records[186].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[186].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[186].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[186].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[186].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[189].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[189].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[189].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[189].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[189].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[197].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[197].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_papers.json,records[197].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_papers.json,records[197].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_papers.json,records[199].venue_track,paper_track,Workshop
web/data/public_preview_papers.json,records[202].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_papers.json,records[202].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_papers.json,records[202].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_papers.json,records[206].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_papers.json,records[206].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_papers.json,records[206].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[206].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_papers.json,records[206].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_papers.json,records[209].venue,canonical_venue,Workshop on Security Implications of Deepfakes and Cheapfakes
web/data/public_preview_papers.json,records[209].raw_venue,provenance,Proceedings of the 4th Workshop on Security Implications of Deepfakes and Cheapfakes
web/data/public_preview_papers.json,records[209].venue_id,canonical_id,venue:workshop-on-security-implications-of-deepfakes-and-cheapfakes
web/data/public_preview_papers.json,records[209].venue_name,canonical_venue,Workshop on Security Implications of Deepfakes and Cheapfakes
