institution_id,starting_canonical_name,starting_type,final_institution_id,final_canonical_name,final_type,final_status,name_decision,type_decision,evidence_status,evidence_url,notes
institution:3258076c1e752ff2,TU Wien,other,institution:3258076c1e752ff2,TU Wien,university,active,retained,changed,official_or_authoritative_source_confirmed,https://www.tuwien.at/en/tu-wien/about-tu-wien,Official university site.
institution:d526409d3c10f4a6,Reagvis Labs Pvt. Ltd.,company,institution:d526409d3c10f4a6,Reagvis Labs Pvt. Ltd.,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ff15b5517923279a,Vietnam National University,university,institution:ff15b5517923279a,Vietnam National University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:4c6b8eaa9cee97d7,Indiana University,university,institution:4c6b8eaa9cee97d7,Indiana University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:bcff30a7f8b18e0a,"Upper Hand, Inc.",company,institution:bcff30a7f8b18e0a,"Upper Hand, Inc.",company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:e3c54da54efe6e7e,"ACE Rent A Car Reservations, Inc.",company,institution:e3c54da54efe6e7e,"ACE Rent A Car Reservations, Inc.",company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:885fab7ed0f92891,Zhengzhou University,university,institution:885fab7ed0f92891,Zhengzhou University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:807ee51b6afcf8f2,Institute of Artificial Intelligence,other,institution:807ee51b6afcf8f2,Institute of Artificial Intelligence,other,active,retained,retained,insufficient_authoritative_evidence,,Institute of Artificial Intelligence: name is too generic to identify an authoritative legal/research entity; retained as other.
institution:f13bfb2d3e774fb3,iCTLab s.r.l.,company,institution:f13bfb2d3e774fb3,iCTLab s.r.l.,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ff687d6367c7c51d,Amped Software,company,institution:ff687d6367c7c51d,Amped Software,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:e07792f5cf49ebda,Naval Air Warfare Center Weapons Division,research_unit,institution:e07792f5cf49ebda,Naval Air Warfare Center Weapons Division,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:44469d661cb0034c,JD.com,company,institution:44469d661cb0034c,JD.com,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:2f2a5a5c1021efe4,Huya Inc.,company,institution:2f2a5a5c1021efe4,Huya Inc.,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:4fa8181033939648,SR University,university,institution:4fa8181033939648,SR University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:803f64e5aa26f523,Graphic Era Hill University,university,institution:803f64e5aa26f523,Graphic Era Hill University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:c3061238f228884c,University of Oulu,university,institution:c3061238f228884c,University of Oulu,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:9b835b614adb1b57,Hindusthan Institute of Technology,university,institution:9b835b614adb1b57,Hindusthan Institute of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:96dd3389141fcf35,"Department of Technical Education, Uttar Pradesh",other,institution:96dd3389141fcf35,"Department of Technical Education, Uttar Pradesh",other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:1f939a5a9221dfb6,"Beijing IrisKing Co., Ltd.",company,institution:1f939a5a9221dfb6,"Beijing IrisKing Co., Ltd.",company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:866f00322aa693b8,Griffith University,university,institution:866f00322aa693b8,Griffith University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:845768c6b2d48f68,Kumoh National Institute of Technology,university,institution:845768c6b2d48f68,Kumoh National Institute of Technology,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:6ed8b18e4c077bfc,Ho Chi Minh City University of Technology (HUTECH),university,institution:6ed8b18e4c077bfc,Ho Chi Minh City University of Technology (HUTECH),university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:70691539bab41121,Pusan National University,university,institution:70691539bab41121,Pusan National University,university,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:ac2070f8a298bac2,Fraunhofer IOSB,research_unit,institution:ac2070f8a298bac2,Fraunhofer IOSB,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:9a7735d85c857b40,Federal Office for Information Security,other,institution:9a7735d85c857b40,Federal Office for Information Security,other,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:b77fd041ca0a61be,Fraunhofer Center for Machine Learning,research_unit,institution:b77fd041ca0a61be,Fraunhofer Center for Machine Learning,research_unit,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
institution:7c524d46ad18eab1,Guangdong Key Laboratory of Information Security Technology,other,institution:7c524d46ad18eab1,Guangdong Key Laboratory of Information Security Technology,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Detecting_Compressed_AI-Generated_Images_via_Phase_Spectrum_Robustness_CVPR_2026_paper.pdf,Paper affiliation and institutional context identify a research laboratory.
institution:28d73eced8e30027,Shenzhen Key Laboratory of Adversarial Artificial Intelligence,other,institution:28d73eced8e30027,Shenzhen Key Laboratory of Adversarial Artificial Intelligence,research_unit,active,retained,changed,official_or_authoritative_source_confirmed,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Detecting_Compressed_AI-Generated_Images_via_Phase_Spectrum_Robustness_CVPR_2026_paper.pdf,Paper affiliation and institutional context identify a research laboratory.
institution:99ad701067db0680,Tencent WeChat AI,company,institution:99ad701067db0680,Tencent WeChat AI,company,active,retained,retained,retained_after_registry_wide_review,,"No authoritative discrepancy identified by the name, type, alias, hierarchy, and duplicate-identity scans."
