paper_id,title,doi,previous_overall,corrected_overall,overall_changed,trigger_scope,global_reason,local_reasons,curation_status,review_status,needs_review,venue_review_required,affiliation_review_state,mapping_statuses,field_specific_overrides,unresolved_public_fields
curated:625ba11125534aedd39d,RepMix: Representation Mixing for Robust Attribution of Synthesized Images,10.1007/978-3-031-19781-9_9,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Verified""}}",
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,10.3390/jimaging8100263,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.1109/cvpr52688.2022.00771,Think Twice Before Detecting GAN-generated Fake Images from their Spectral Domain Imprints,10.1109/cvpr52688.2022.00771,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.48550/arxiv.2203.09777,Transferable Class-Modelling for Decentralized Source Attribution of GAN-Generated Images,10.48550/arxiv.2203.09777,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
doi:10.1109/cvpr46437.2021.00712,A Closer Look at Fourier Spectrum Discrepancies for CNN-Generated Images Detection,10.1109/cvpr46437.2021.00712,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | affiliation.preliminary=true | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",affiliations
doi:10.1109/confluence51648.2021.9377150,A Novel Neural Model based Framework for Detection of GAN Generated Fake Images,10.1109/confluence51648.2021.9377150,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1109/icme51207.2021.9428429,Are GAN Generated Images Easy to Detect? A Critical Analysis of the State-of-the-Art,10.1109/icme51207.2021.9428429,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
curated:551ca154b757ec651c0e,Beyond the Spectrum: Detecting Deepfakes via Re-Synthesis,10.24963/ijcai.2021/349,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.3390/jimaging7030059,Copy-Move Forgery Detection (CMFD) Using Deep Learning for Image and Video Forensics,10.3390/jimaging7030059,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1002/widm.1438,Deepfake attribution: On the source identification of artificially generated images,10.1002/widm.1438,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1109/tpami.2021.3093446,DeepFake Detection Based on Discrepancies Between Faces and Their Context,10.1109/tpami.2021.3093446,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1109/ccge50943.2021.9776410,Deepfake Image Detection using CNNs and Transfer Learning,10.1109/ccge50943.2021.9776410,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1109/miucc52538.2021.9447642,Deepfakes Creation and Detection Using Deep Learning,10.1109/miucc52538.2021.9447642,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1016/j.future.2021.06.043,Detecting fake images by identifying potential texture difference,10.1016/j.future.2021.06.043,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1016/j.compag.2021.106064,Detecting soybean leaf disease from synthetic image using multi-feature fusion faster R-CNN,10.1016/j.compag.2021.106064,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.1109/ocit53463.2021.00039,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,10.1109/ocit53463.2021.00039,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
curated:ae869fc6a6dea782923d,Detection of Deepfake Images Created Using Generative Adversarial Networks: A Review,10.1007/978-3-030-49500-8_3,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.1109/lsp.2021.3130525,Detection of GAN-Generated Images by Estimating Artifact Similarity,10.1109/lsp.2021.3130525,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.1155/2021/5511435,Detection of GAN-Synthesized Image Based on Discrete Wavelet Transform,10.1155/2021/5511435,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.2352/issn.2470-1173.2021.4.mwsf-276,"Detection, Attribution and Localization of GAN Generated Images",10.2352/issn.2470-1173.2021.4.mwsf-276,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,venue_review_required=true | affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,true,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}, ""venue"": {""source"": ""OpenAlex"", ""status"": ""Needs review""}}",venue|affiliations
curated:07ee620b8169b67b900f,Does a GAN Leave Distinct Model-Specific Fingerprints?,10.5244/c.35.53,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
curated:29dd14e7af2f68df1b1e,EasyDeep: An IoT Friendly Robust Detection Method for GAN Generated Deepfake Images in Social Media,10.1007/978-3-030-96466-5_14,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.1109/tifs.2021.3070444,Image Tampering Localization Using a Dense Fully Convolutional Network,10.1109/tifs.2021.3070444,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.48550/arxiv.2106.08749,Learning to Disentangle GAN Fingerprint for Fake Image Attribution,10.48550/arxiv.2106.08749,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
doi:10.1109/iccv48922.2021.01383,Towards Discovery and Attribution of Open-world GAN Generated Images,10.1109/iccv48922.2021.01383,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",affiliations
doi:10.1109/vcip53242.2021.9675329,Towards Universal GAN Image Detection,10.1109/vcip53242.2021.9675329,Curated,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=curated,,,false,false,curated,active,"{""affiliations"": {""source"": ""OpenAlex"", ""status"": ""Curated""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}}",
doi:10.3390/jimaging7030050,VIPPrint: Validating Synthetic Image Detection and Source Linking Methods on a Large Scale Dataset of Printed Documents,10.3390/jimaging7030050,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
doi:10.3390/jimaging6030009,A Survey of Deep Learning-Based Source Image Forensics,10.3390/jimaging6030009,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,false,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}}",affiliations
curated:af47c4b83dfd43175a4a,Attributing and Detecting Fake Images Generated by Known GANs,10.1109/spw50608.2020.00019,Verified,Verified,false,global,review_status=reviewed,affiliation_review_state=curated,manually_confirmed,reviewed,false,false,curated,active,"{""affiliations"": {""source"": ""Manual curation"", ""status"": ""Curated""}}",
doi:10.1109/wifs49906.2020.9360905,CNN Detection of GAN-Generated Face Images based on Cross-Band Co-occurrences Analysis,10.1109/wifs49906.2020.9360905,Needs review,Source metadata,true,local,no authoritative paper-level review or curation status,venue_review_required=true | affiliation_review_state=unreviewed | needs_review=true (derived aggregate; not a global paper decision),,,true,true,unreviewed,,"{""affiliations"": {""status"": ""Needs review""}, ""arxiv"": {""source"": ""arXiv"", ""status"": ""Source metadata""}, ""venue"": {""source"": ""OpenAlex"", ""status"": ""Needs review""}}",venue|affiliations
