paper_id,title,field,authoritative_source,canonical_normalization_rule,expected_public_representation,blank_allowed,intentional_display_transformation,source_value,admin_value,public_papers_value,public_map_values,classification,pipeline_layer,details
curated:2117831292318de4cf18,Explainable Artifacts for Synthetic Western Blot Source Attribution,metadata_source,data/curated/papers.csv + normalized exporter overlays,case-insensitive public source label,metadata_source,true,may be summarized as public provenance,openalex,openalex,openalex,[],DISPLAY_ONLY,public→frontend/CSV,may be summarized as public provenance
curated:2117831292318de4cf18,Explainable Artifacts for Synthetic Western Blot Source Attribution,review_status,data/curated/papers.csv + normalized exporter overlays,scope-aware public status mapping,review_status,true,normalized only for metadata status,reviewed,reviewed,reviewed,[],DISPLAY_ONLY,public→frontend/CSV,normalized only for metadata status
curated:2117831292318de4cf18,Explainable Artifacts for Synthetic Western Blot Source Attribution,curation_status,data/curated/papers.csv + normalized exporter overlays,scope-aware public status mapping,curation_status,true,normalized only for metadata status,confirmed,confirmed,manually_confirmed,[],DISPLAY_ONLY,public→frontend/CSV,normalized only for metadata status
curated:2117831292318de4cf18,Explainable Artifacts for Synthetic Western Blot Source Attribution,affiliations,active curated mappings or source fallback when unreviewed,"ordered institution IDs, names, and attributed authors",author_institution_affiliations/affiliations,true,institution names and locations are formatted only,,"[[""institution:f4a883f8d9615a43"",""university of campinas"",[]],[""institution:1ee9da20656fd88b"",""politecnico di milano"",[]],[""institution:d30e2f168f8ccc03"",""loyola university chicago"",[]],[""institution:90b589325857dff0"",""purdue university"",[]]]","[[""institution:f4a883f8d9615a43"",""university of campinas"",[]],[""institution:1ee9da20656fd88b"",""politecnico di milano"",[]],[""institution:d30e2f168f8ccc03"",""loyola university chicago"",[]],[""institution:90b589325857dff0"",""purdue university"",[]]]",[],CONSISTENT,,
curated:2117831292318de4cf18,Explainable Artifacts for Synthetic Western Blot Source Attribution,author_institution_attribution,active paper–institution mappings,ordered author to institution-ID assignments,author_institution_indices,true,superscript indices are derived from exported ordering,,"[[""anderson rocha"",[""institution:f4a883f8d9615a43""]],[""daniel moreira"",[""institution:d30e2f168f8ccc03""]],[""edward j. delp"",[""institution:90b589325857dff0""]],[""joão phillipe cardenuto"",[""institution:f4a883f8d9615a43""]],[""paolo bestagini"",[""institution:1ee9da20656fd88b""]],[""sara mandelli"",[""institution:1ee9da20656fd88b""]]]","[[""anderson rocha"",[""institution:f4a883f8d9615a43""]],[""daniel moreira"",[""institution:d30e2f168f8ccc03""]],[""edward j. delp"",[""institution:90b589325857dff0""]],[""joão phillipe cardenuto"",[""institution:f4a883f8d9615a43""]],[""paolo bestagini"",[""institution:1ee9da20656fd88b""]],[""sara mandelli"",[""institution:1ee9da20656fd88b""]]]",[],DISPLAY_ONLY,public→frontend/CSV,superscript indices are derived from exported ordering
curated:2117831292318de4cf18,Explainable Artifacts for Synthetic Western Blot Source Attribution,location_ids,confirmed institution locations for map-eligible relationships,ordered unique location IDs,map location_id; paper summaries intentionally omit IDs,true,location labels are display transformations,,[],[],[],MISSING_OPTIONAL,confirmed locations→map/frontend,No map-eligible location ID is available.
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,paper_id,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,trim; exact stable ID,paper_id when locally curated; external identity otherwise,true,not reconstructed for display,,,,"[""curated-map:a6e272207ed44cb268c0""]",MISSING_OPTIONAL,authoritative/public,Optional metadata is not available; no value was inferred.
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,title,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,Unicode NFKC; collapse whitespace,canonical title string,false,typographic markup only,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,exploring the adversarial robustness of clip for ai-generated image detection,exploring the adversarial robustness of clip for ai-generated image detection,"[""exploring the adversarial robustness of clip for ai-generated image detection""]",DISPLAY_ONLY,public→frontend/CSV,typographic markup only
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,authors,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,ordered Unicode-normalized names,ordered author objects/names,false,joined with punctuation and affiliation superscripts,"[""Vincenzo De Rosa"",""Fabrizio Guillaro"",""Giovanni Poggi"",""Davide Cozzolino"",""Luisa Verdoliva""]","[""vincenzo de rosa"",""fabrizio guillaro"",""giovanni poggi"",""davide cozzolino"",""luisa verdoliva""]","[""vincenzo de rosa"",""fabrizio guillaro"",""giovanni poggi"",""davide cozzolino"",""luisa verdoliva""]","[""[\""vincenzo de rosa\"",\""fabrizio guillaro\"",\""giovanni poggi\"",\""davide cozzolino\"",\""luisa verdoliva\""]""]",DISPLAY_ONLY,public→frontend/CSV,joined with punctuation and affiliation superscripts
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,publication_year,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,integer year,publication_year and year agree,false,decimal year label,2024,2024,2024,"[""2024""]",DISPLAY_ONLY,public→frontend/CSV,decimal year label
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,publication_date,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,ISO date string,publication_date,true,display may omit missing date,2024-12-02,2024-12-02,2024-12-02,"[""2024-12-02""]",DISPLAY_ONLY,public→frontend/CSV,display may omit missing date
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,venue,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,canonical venue name; blank for books,venue_name/venue,true,venue_label may add acronym/track,2024 IEEE International Workshop on Information Forensics and Security (WIFS),ieee international workshop on information forensics and security,ieee international workshop on information forensics and security,"[""ieee international workshop on information forensics and security""]",DISPLAY_ONLY,public→frontend/CSV,venue_label may add acronym/track
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,publication_type,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,conference|journal|preprint|book,publication_type,false,title-cased label,journal,conference,conference,"[""conference""]",CONSISTENT,,
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,doi,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,canonical lowercase DOI without URL prefix,doi,true,link is rendered as https://doi.org/<doi>,10.1109/wifs61860.2024.10810719,10.1109/wifs61860.2024.10810719,10.1109/wifs61860.2024.10810719,"[""10.1109/wifs61860.2024.10810719""]",DISPLAY_ONLY,public→frontend/CSV,link is rendered as https://doi.org/<doi>
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,arxiv_id,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,base arXiv ID without URL/version suffix,arxiv_id,true,link is rendered as https://arxiv.org/abs/<id>,,2407.19553,2407.19553,"[""2407.19553""]",DISPLAY_ONLY,public→frontend/CSV,link is rendered as https://arxiv.org/abs/<id>
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,task,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,canonical task enum,task,false,human-readable label,detection,detection,detection,"[""detection""]",DISPLAY_ONLY,public→frontend/CSV,human-readable label
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,paper_categories,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,ordered canonical category enum,paper_categories,true,human-readable badges,"[""analysis""]","[""analysis""]","[""analysis""]","[""[\""analysis\""]""]",DISPLAY_ONLY,public→frontend/CSV,human-readable badges
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,source_database,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,case-insensitive source label,source_database,true,not used to replace factual metadata,OpenAlex,openalex,openalex,"[""curated""]",DISPLAY_ONLY,public→frontend/CSV,not used to replace factual metadata
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,metadata_source,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,case-insensitive public source label,metadata_source,true,may be summarized as public provenance,,,,[],MISSING_OPTIONAL,authoritative/public,Optional metadata is not available; no value was inferred.
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,review_status,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,scope-aware public status mapping,review_status,true,normalized only for metadata status,,,,[],MISSING_OPTIONAL,authoritative/public,Optional metadata is not available; no value was inferred.
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,curation_status,data/processed/openalex_candidate_papers_in_scope.csv + normalized exporter overlays,scope-aware public status mapping,curation_status,true,normalized only for metadata status,,needs_review,,[],MISSING_OPTIONAL,authoritative/public,Optional metadata is not available; no value was inferred.
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,affiliations,active curated mappings or source fallback when unreviewed,"ordered institution IDs, names, and attributed authors",author_institution_affiliations/affiliations,true,institution names and locations are formatted only,,"[[""institution:d046d2c57bb3a863"",""university of naples federico ii"",[""vincenzo de rosa"",""fabrizio guillaro"",""giovanni poggi"",""davide cozzolino"",""luisa verdoliva""]]]","[[""institution:d046d2c57bb3a863"",""university of naples federico ii"",[""vincenzo de rosa"",""fabrizio guillaro"",""giovanni poggi"",""davide cozzolino"",""luisa verdoliva""]]]","[""[[\""institution:d046d2c57bb3a863\"",\""university of naples federico ii\"",[\""vincenzo de rosa\"",\""fabrizio guillaro\"",\""giovanni poggi\"",\""davide cozzolino\"",\""luisa verdoliva\""]]]""]",CONSISTENT,,
openalex:https://openalex.org/w4405845641,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,author_institution_attribution,active paper–institution mappings,ordered author to institution-ID assignments,author_institution_indices,true,superscript indices are derived from exported ordering,,"[[""davide cozzolino"",[""institution:d046d2c57bb3a863""]],[""fabrizio guillaro"",[""institution:d046d2c57bb3a863""]],[""giovanni poggi"",[""institution:d046d2c57bb3a863""]],[""luisa verdoliva"",[""institution:d046d2c57bb3a863""]],[""vincenzo de rosa"",[""institution:d046d2c57bb3a863""]]]","[[""davide cozzolino"",[""institution:d046d2c57bb3a863""]],[""fabrizio guillaro"",[""institution:d046d2c57bb3a863""]],[""giovanni poggi"",[""institution:d046d2c57bb3a863""]],[""luisa verdoliva"",[""institution:d046d2c57bb3a863""]],[""vincenzo de rosa"",[""institution:d046d2c57bb3a863""]]]","[""[[\""davide cozzolino\"",[\""institution:d046d2c57bb3a863\""]],[\""fabrizio guillaro\"",[\""institution:d046d2c57bb3a863\""]],[\""giovanni poggi\"",[\""institution:d046d2c57bb3a863\""]],[\""luisa verdoliva\"",[\""institution:d046d2c57bb3a863\""]],[\""vincenzo de rosa\"",[\""institution:d046d2c57bb3a863\""]]]""]",DISPLAY_ONLY,public→frontend/CSV,superscript indices are derived from exported ordering
