queue_id,audit_id,mapping_id,paper_id,paper_title,year,doi,openalex_url,author,current_institution,current_institution_id,raw_affiliation,suggested_canonical_institution,suggested_institution_id,severity,issue_type,reason,recommended_action,finding_status,resolution_action,resolution_note,is_current,created_at,updated_at,resolved_at,resolved_by
institution-review:226da7ffba076f293564,institution-consistency:842f37fad9c392acfb6f,mapping:fbb7348909cef864796e,openalex:W4413146055,CO-SPY: Combining Semantic and Pixel Features to Detect Synthetic Images by AI,2025,https://doi.org/10.1109/cvpr52734.2025.01256,https://openalex.org/W4413146055,Vikash Sehwag,Sony AI,institution:cf2639c8e56f6453,Sony Corporation (United States),,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-08T11:53:46+00:00,2026-08-08T11:53:46+00:00,,
institution-review:3b868d51fea0d2bc45e6,institution-consistency:a049467b053e7705d718,mapping:4ce3a848e0cb882aacca,curated:f40ecaaf5d0212852b79,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,2025,10.48550/arxiv.2505.14359,https://openalex.org/W4416562145,Ke-Yue Zhang,Tencent YouTu Lab,institution:3e78e883c14f8bb8,Tecent YouTu Lab,,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-09T10:44:28+00:00,2026-08-20T09:34:27+00:00,2026-08-20T09:34:27+00:00,queue-sync
institution-review:bee8d23eebea7e7f2dab,institution-consistency:7878456879972fdec82f,,,,,,,,Zhejiang Lab,institution:2f8c9f8f9209013d,,Zhejiang University,institution:e433baf78e80004b,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-10T12:43:48+00:00,2026-08-24T16:41:47Z,2026-08-11T09:07:49+00:00,queue-sync
institution-review:f9a2b0c4652fe161fdf4,institution-consistency:aea44680e9b05d81282d,mapping:32a17d59bc8b60d6ee82,openalex:W4386590429,Artifact: A Large-Scale Dataset With Artificial And Factual Images For Generalizable And Robust Synthetic Image Detection,2023,10.1109/icip49359.2023.10222083,https://openalex.org/W4386590429,Bishmoy Paul,Bangladesh University of Engineering and Technology,institution:a273d5856c9d065c,"Dept. of EEE, BUET, Bangladesh",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-11T09:51:06+00:00,2026-08-11T09:51:06+00:00,,
institution-review:d2cee0f06e52de854e4d,institution-consistency:e1d01130d3b463d58f80,mapping:32a17d59bc8b60d6ee82,openalex:W4386590429,Artifact: A Large-Scale Dataset With Artificial And Factual Images For Generalizable And Robust Synthetic Image Detection,2023,10.1109/icip49359.2023.10222083,https://openalex.org/W4386590429,Md Awsafur Rahman,Bangladesh University of Engineering and Technology,institution:a273d5856c9d065c,"Dept. of EEE, BUET, Bangladesh",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-11T09:51:06+00:00,2026-08-11T09:51:06+00:00,,
institution-review:2c0f761b8154504fc1ab,institution-consistency:3ad029eff4c585450d64,mapping:32a17d59bc8b60d6ee82,openalex:W4386590429,Artifact: A Large-Scale Dataset With Artificial And Factual Images For Generalizable And Robust Synthetic Image Detection,2023,10.1109/icip49359.2023.10222083,https://openalex.org/W4386590429,Najibul Haque Sarker,Bangladesh University of Engineering and Technology,institution:a273d5856c9d065c,"Dept. of EEE, BUET, Bangladesh",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-11T09:51:06+00:00,2026-08-11T09:51:06+00:00,,
institution-review:5c127c9b2a2678f94a7c,institution-consistency:f8c1238e962a58126cf4,mapping:32a17d59bc8b60d6ee82,openalex:W4386590429,Artifact: A Large-Scale Dataset With Artificial And Factual Images For Generalizable And Robust Synthetic Image Detection,2023,10.1109/icip49359.2023.10222083,https://openalex.org/W4386590429,Shaikh Anowarul Fattah,Bangladesh University of Engineering and Technology,institution:a273d5856c9d065c,"Dept. of EEE, BUET, Bangladesh",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-11T09:51:06+00:00,2026-08-11T09:51:06+00:00,,
institution-review:9f1780116be58fc2b8f9,institution-consistency:f38f71a19c9856ad94af,mapping:32a17d59bc8b60d6ee82,openalex:W4386590429,Artifact: A Large-Scale Dataset With Artificial And Factual Images For Generalizable And Robust Synthetic Image Detection,2023,10.1109/icip49359.2023.10222083,https://openalex.org/W4386590429,Zaber Ibn Abdul Hakim,Bangladesh University of Engineering and Technology,institution:a273d5856c9d065c,"Dept. of EEE, BUET, Bangladesh",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-11T09:51:06+00:00,2026-08-11T09:51:06+00:00,,
institution-review:051d7fa818787a639ddd,institution-consistency:553eb7b1e7d432f22bdc,mapping:8afe035d9510a4d27366,curated:90ac5206f85eaebc7203,WILD: a new in-the-Wild Image Linkage Dataset for synthetic image attribution,2025,10.1109/ijcnn64981.2025.11227289,https://openalex.org/W4416252268,Paolo Bestagini,Polytechnic University of Milan,institution:fed327d8187255e5,"Department of Electronics, Informatics, and Bioengineering, Politecnico di Milano, Italy",Politecnico di Milano,institution:1ee9da20656fd88b,medium,suspicious_replacement,"Why flagged: raw affiliation strongly matches 'Politecnico di Milano', not the current institution; organization names have low semantic similarity and no alias, parent, or merge relationship. Both organizations are research-sector entities, so this remains a review case rather than presumed corruption.",Replace mapping after reviewing the original affiliation.,open,,,true,2026-08-11T10:55:58+00:00,2026-08-11T10:55:58+00:00,,
institution-review:995bbc7863297c2755c6,institution-consistency:8d89ec4cc9d928701102,mapping:8afe035d9510a4d27366,curated:90ac5206f85eaebc7203,WILD: a new in-the-Wild Image Linkage Dataset for synthetic image attribution,2025,10.1109/ijcnn64981.2025.11227289,https://openalex.org/W4416252268,Sara Mandelli,Polytechnic University of Milan,institution:fed327d8187255e5,"Department of Electronics, Informatics, and Bioengineering, Politecnico di Milano, Italy",Politecnico di Milano,institution:1ee9da20656fd88b,medium,suspicious_replacement,"Why flagged: raw affiliation strongly matches 'Politecnico di Milano', not the current institution; organization names have low semantic similarity and no alias, parent, or merge relationship. Both organizations are research-sector entities, so this remains a review case rather than presumed corruption.",Replace mapping after reviewing the original affiliation.,open,,,true,2026-08-11T10:55:58+00:00,2026-08-11T10:55:58+00:00,,
institution-review:02fbc648a0d9aab9141f,institution-consistency:1b68772e13e976e62edd,mapping:87eddcccac6738e25a12,curated:7e8fbc2874cf4cebfcc9,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,2025,10.1007/978-3-031-92089-9_6,https://openalex.org/W4410706528,Franz-Josef Pfreundt,Fraunhofer Institute for Industrial Mathematics ITWM,institution:ce832fad3d4de534,"Competence Center High Performance Computing, Fraunhofer ITWM, Kaiserslautern, Germany",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-08-11T10:55:58+00:00,2026-08-11T10:55:58+00:00,,
institution-review:9e5c7b4673b6c6bc9c56,institution-consistency:70c55b2ef2d3584cf3ea,mapping:d4e1e0bc5fe2b3d512e5,curated:7e8fbc2874cf4cebfcc9,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,2025,10.1007/978-3-031-92089-9_6,https://openalex.org/W4410706528,Janis Keuper,Offenburg University of Applied Sciences,institution:59fe0b363dfeb8f5,"Institute of Machine Learning and Analysis (IMLA), Offenburg University, Offenburg, Germany",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-11T10:55:58+00:00,2026-08-11T10:55:58+00:00,,
institution-review:68d8946d72a9b3ee5ab5,institution-consistency:4b9176ed2385446e702c,mapping:87eddcccac6738e25a12,curated:7e8fbc2874cf4cebfcc9,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,2025,10.1007/978-3-031-92089-9_6,https://openalex.org/W4410706528,Louis Weiss,Fraunhofer Institute for Industrial Mathematics ITWM,institution:ce832fad3d4de534,"Competence Center High Performance Computing, Fraunhofer ITWM, Kaiserslautern, Germany",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-08-11T10:55:58+00:00,2026-08-11T10:55:58+00:00,,
institution-review:ce79dd301ed58452bb73,institution-consistency:882b672dc70ee474ced2,mapping:d4e1e0bc5fe2b3d512e5,curated:7e8fbc2874cf4cebfcc9,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,2025,10.1007/978-3-031-92089-9_6,https://openalex.org/W4410706528,Louis Weiss,Offenburg University of Applied Sciences,institution:59fe0b363dfeb8f5,"Institute of Machine Learning and Analysis (IMLA), Offenburg University, Offenburg, Germany",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-11T10:55:58+00:00,2026-08-11T10:55:58+00:00,,
institution-review:82c5fab659e4775da170,institution-consistency:fca75e16b75ffb8f6ef6,mapping:87eddcccac6738e25a12,curated:7e8fbc2874cf4cebfcc9,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,2025,10.1007/978-3-031-92089-9_6,https://openalex.org/W4410706528,Patrick Grommelt,Fraunhofer Institute for Industrial Mathematics ITWM,institution:ce832fad3d4de534,"Competence Center High Performance Computing, Fraunhofer ITWM, Kaiserslautern, Germany",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-08-11T10:55:58+00:00,2026-08-11T10:55:58+00:00,,
institution-review:17a9e390dd41ba33fa04,institution-consistency:09780da8f27bd8453407,mapping:d4e1e0bc5fe2b3d512e5,curated:7e8fbc2874cf4cebfcc9,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,2025,10.1007/978-3-031-92089-9_6,https://openalex.org/W4410706528,Patrick Grommelt,Offenburg University of Applied Sciences,institution:59fe0b363dfeb8f5,"Institute of Machine Learning and Analysis (IMLA), Offenburg University, Offenburg, Germany",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-08-11T10:55:58+00:00,2026-08-11T10:55:58+00:00,,
institution-review:b52edba8a5540ca48e6c,institution-consistency:04852bcc27d9e45b0119,mapping:2b6b92ebc7ebcf7e7a63,curated:79adf19ca6991c1d85f8,RAID: A Dataset for Testing the Adversarial Robustness of AI-Generated Image Detectors,2025,10.48550/arxiv.2506.03988,https://openalex.org/W4417114708,Angelo Sotgiu,National Interuniversity Consortium for Informatics (CINI),institution:b4e88842382d76c1,"CINI, Italy",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-11T10:55:58+00:00,2026-08-22T16:51:52+00:00,2026-08-22T16:51:52+00:00,queue-sync
institution-review:9d7264fd8702bfe3848b,institution-consistency:509516b7e4def9c7f509,mapping:2b6b92ebc7ebcf7e7a63,curated:79adf19ca6991c1d85f8,RAID: A Dataset for Testing the Adversarial Robustness of AI-Generated Image Detectors,2025,10.48550/arxiv.2506.03988,https://openalex.org/W4417114708,Battista Biggio,National Interuniversity Consortium for Informatics (CINI),institution:b4e88842382d76c1,"CINI, Italy",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-11T10:55:58+00:00,2026-08-22T16:51:52+00:00,2026-08-22T16:51:52+00:00,queue-sync
institution-review:de21e3188f3f120b2c56,institution-consistency:79c61cbaa7ae410daeb1,mapping:2b6b92ebc7ebcf7e7a63,curated:79adf19ca6991c1d85f8,RAID: A Dataset for Testing the Adversarial Robustness of AI-Generated Image Detectors,2025,10.48550/arxiv.2506.03988,https://openalex.org/W4417114708,Maura Pintor,National Interuniversity Consortium for Informatics (CINI),institution:b4e88842382d76c1,"CINI, Italy",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-08-11T10:55:58+00:00,2026-08-22T16:51:52+00:00,2026-08-22T16:51:52+00:00,queue-sync
