mapping_id,paper_id,title,year,doi,openalex_url,institution,institution_id,location_id,institution_authors,author_order,affiliation_order,raw_affiliation,openalex_institution_id,institution_city,institution_country,institution_latitude,institution_longitude,provenance_source,mapping_status,created_at,updated_at
mapping:8fb6a74c8cf82141a5de,curated:80e6fc4ce64c001a2b3d,An Improved Dense CNN Architecture for Deepfake Image Detection,2023,10.1109/access.2023.3251417,https://openalex.org/W4323022407,Amity University,institution:f7126dbda09b4f9a,location:09b6c14fe356ea7bb956,Pronaya Bhattacharya,3,2,"Department of Computer Science and Engineering, Amity School of Engineering and Technology, Amity University, Kolkata 700135, India",,New Town,India,22.5959131,88.4878653,Visually verified paper PDF: https://digitalknowledge.cput.ac.za/bitstream/11189/9712/1/Improved_Dense_CNN_Architecture.pdf,active,2026-08-27T00:30:00Z,2026-08-27T15:08:29Z
mapping:066edb3085503974006e,curated:80e6fc4ce64c001a2b3d,An Improved Dense CNN Architecture for Deepfake Image Detection,2023,10.1109/access.2023.3251417,https://openalex.org/W4323022407,Najran University,institution:79bdedc4507c21a5,location:2ff7c6d99f3b0949e23c,Turki Alsuwian,5,3,"Electrical Engineering Department, College of Engineering, Najran University, Najran 11001, Saudi Arabia",,Najran,Saudi Arabia,17.6428704,44.5345446,Visually verified paper PDF: https://digitalknowledge.cput.ac.za/bitstream/11189/9712/1/Improved_Dense_CNN_Architecture.pdf,active,2026-08-27T00:30:00Z,2026-08-27T15:08:29Z
mapping:5f4209363fff0c520844,curated:80e6fc4ce64c001a2b3d,An Improved Dense CNN Architecture for Deepfake Image Detection,2023,10.1109/access.2023.3251417,https://openalex.org/W4323022407,Cape Peninsula University of Technology,institution:d04d3d98b14dcbc7,location:4940f5e68477ff1781c1,Innocent Ewean Davidson,6,4,"Department of Electrical, Electronic and Computer Engineering, Cape Peninsula University of Technology, Bellville 7535, South Africa",,Bellville,South Africa,-33.9318380,18.6421452,Visually verified paper PDF: https://digitalknowledge.cput.ac.za/bitstream/11189/9712/1/Improved_Dense_CNN_Architecture.pdf,active,2026-08-27T00:30:00Z,2026-08-27T15:08:29Z
mapping:3138e3f13845d64f2868,curated:80e6fc4ce64c001a2b3d,An Improved Dense CNN Architecture for Deepfake Image Detection,2023,10.1109/access.2023.3251417,https://openalex.org/W4323022407,Durban University of Technology,institution:cc8345310a2617a6,location:bf16caf72c0dd6b7b38c,Thokozile F. Mazibuko,7,5,"Department of Electrical Power Engineering, Durban University of Technology, Durban 4001, South Africa",,Durban,South Africa,-29.852922926731402,31.005967931251714,Visually verified paper PDF: https://digitalknowledge.cput.ac.za/bitstream/11189/9712/1/Improved_Dense_CNN_Architecture.pdf,active,2026-08-27T00:30:00Z,2026-08-27T15:08:29Z
mapping:a005e9c24e12ff5aff4d,curated:67d37f98e44fa9d7d06e,Intriguing Properties of Synthetic Images: From Generative Adversarial Networks to Diffusion Models,2023,10.1109/cvprw59228.2023.00104,https://openalex.org/W4385815563,NVIDIA,institution:8d4321d936320802,location:e26ebc2442f89b474be3,Koki Nagano,4,2,NVIDIA,,,,,,Visually verified paper PDF: https://openaccess.thecvf.com/content/CVPR2023W/WMF/papers/Corvi_Intriguing_Properties_of_Synthetic_Images_From_Generative_Adversarial_Networks_to_CVPRW_2023_paper.pdf,active,2026-08-27T00:30:00Z,2026-08-27T00:30:00Z
mapping:d9e7ecf65fb8d4379148,curated:4a837e09b6b57f6f6d47,Addressing Diffusion Model Based Counter-Forensic Image Manipulation for Synthetic Image Detection,2024,10.1145/3702250.3702296,https://openalex.org/W4405945632,National Institute of Technology Karnataka,institution:12fe4f34c1ed5053,location:cd72f4404e6e5a4cd155,Aryan N Herur; Vaibhav Santhosh,1; 2,1,National Institute of Technology Karnataka Surathkal,,Surathkal,India,13.011191,74.7960578,Verified structured author-affiliation metadata: https://icvgip.in/2024/accepted-regular-papers,active,2026-08-27T00:30:00Z,2026-08-27T15:08:29Z
mapping:1bd5d34840693d7b3397,curated:4a837e09b6b57f6f6d47,Addressing Diffusion Model Based Counter-Forensic Image Manipulation for Synthetic Image Detection,2024,10.1145/3702250.3702296,https://openalex.org/W4405945632,Indian Institute of Science,institution:1f4217b90babf040,location:c01705e6715a30d51366,Nishanth Shetty; Chandra Sekhar Seelamantula,3; 4,2,Indian Institute of Science; IISc Bangalore,,,,,,Verified structured author-affiliation metadata: https://icvgip.in/2024/accepted-regular-papers,active,2026-08-27T00:30:00Z,2026-08-27T00:30:00Z
mapping:420af57c9d1c093e033c,curated:6e6c7c4645ed4af43a61,Enhancing Sensing and Imaging Capabilities Through Surface Plasmon Resonance for Deepfake Image Detection,2025,10.1007/s11468-024-02492-1,https://openalex.org/W4402322120,Hindusthan Institute of Technology,institution:9b835b614adb1b57,location:73843f9b923fdeadb9dc,R. Uma Maheshwari; B. Paulchamy,1; 2,1,"Research Scholar / Department of Electronics and Communication Engineering, Hindusthan Institute of Technology, Coimbatore, India",,Othakalmandapam,India,10.8945219,76.9970078,Verified structured author-affiliation metadata: https://link.springer.com/article/10.1007/s11468-024-02492-1,active,2026-08-27T00:30:00Z,2026-08-27T18:50:55.444408Z
mapping:1ba8c7beef6433c071c4,curated:6e6c7c4645ed4af43a61,Enhancing Sensing and Imaging Capabilities Through Surface Plasmon Resonance for Deepfake Image Detection,2025,10.1007/s11468-024-02492-1,https://openalex.org/W4402322120,Govind Ballabh Pant University of Agriculture and Technology,institution:ef894bd5e789abd7,location:68430421b377f89c6e66,Binay Kumar Pandey,3,2,"Department of Information Technology, College of Technology, Govind Ballabh Pant University of Agriculture and Technology Pantnagar, Udham Singh Nagar, Uttarakhand, India",,Pantnagar,India,29.0227737,79.4913268,Verified structured author-affiliation metadata: https://link.springer.com/article/10.1007/s11468-024-02492-1,active,2026-08-27T00:30:00Z,2026-08-27T18:50:55.444415Z
mapping:44292523d51b513f7a9c,curated:6e6c7c4645ed4af43a61,Enhancing Sensing and Imaging Capabilities Through Surface Plasmon Resonance for Deepfake Image Detection,2025,10.1007/s11468-024-02492-1,https://openalex.org/W4402322120,"Department of Technical Education, Uttar Pradesh",institution:96dd3389141fcf35,,Digvijay Pandey,4,3,"Department of Technical Education, Kanpur, Uttar Pradesh, India",,,,,,Verified structured author-affiliation metadata: https://link.springer.com/article/10.1007/s11468-024-02492-1,active,2026-08-27T00:30:00Z,2026-08-27T18:50:55.444416Z
mapping:fcbcfbbae3d83b0fc37e,curated:a0c532923fe10a4ee7c0,Enhancing Deepfake Detection with Diversified Self-Blending Images and Residuals,2024,10.1109/access.2024.3382196,https://openalex.org/W4393217303,Academy of Broadcasting Science,institution:61adfe1cfbad3b19,location:61adfe1cfbad3b19608f,Qingtong Liu; Ziyu Xue; Haitao Liu,1; 2; 3,1,"Academy of Broadcasting Science, NRTA, Beijing, China",,,,,,Verified structured author-affiliation metadata: https://doaj.org/article/119351797e28470998c905b4426d63e1,active,2026-08-27T00:30:00Z,2026-08-27T00:30:00Z
mapping:c9139a042858068c242c,curated:a0c532923fe10a4ee7c0,Enhancing Deepfake Detection with Diversified Self-Blending Images and Residuals,2024,10.1109/access.2024.3382196,https://openalex.org/W4393217303,"Beijing IrisKing Co., Ltd.",institution:1f939a5a9221dfb6,,Jing Liu,4,2,"Beijing IrisKing Company Ltd., Beijing, China",,,,,,Verified structured author-affiliation metadata: https://doaj.org/article/119351797e28470998c905b4426d63e1,active,2026-08-27T00:30:00Z,2026-08-27T00:30:00Z
mapping:deakin-waurn-ponds-20260827,curated:c071c25bc2957d78569b,Deep Learning for Deepfakes Creation and Detection: A Survey,2022,10.1016/j.cviu.2022.103525,https://openalex.org/W3045755384,Deakin University,institution:30e93da233b7eeef,location:bfdefcac4b1b178d6d63,Saeid Nahavandi,6,4,"Institute for Intelligent Systems Research and Innovation, Deakin University, Victoria, Australia",,Waurn Ponds,Australia,-38.1989397,144.2969971,Visually verified formal publication: https://research-repository.griffith.edu.au/server/api/core/bitstreams/9047c38e-4092-41fe-a8e7-e73d74b6d891/content,active,2026-08-27T11:30:00Z,2026-08-27T18:55:26.193756Z
mapping:7b3e580c7133d150e40d,curated:c071c25bc2957d78569b,Deep Learning for Deepfakes Creation and Detection: A Survey,2022,10.1016/j.cviu.2022.103525,https://openalex.org/W3045755384,Griffith University,institution:866f00322aa693b8,,Quoc Viet Hung Nguyen,2,2,"School of Information and Communication Technology, Griffith University, Queensland, Australia",,,,,,Visually verified formal publication: https://research-repository.griffith.edu.au/server/api/core/bitstreams/9047c38e-4092-41fe-a8e7-e73d74b6d891/content,active,2026-08-27T18:55:25Z,2026-08-27T18:55:26.193760Z
mapping:27618b8da3c3e6c1b003,curated:c071c25bc2957d78569b,Deep Learning for Deepfakes Creation and Detection: A Survey,2022,10.1016/j.cviu.2022.103525,https://openalex.org/W3045755384,Kumoh National Institute of Technology,institution:845768c6b2d48f68,location:940d31d28b1c4cb7c094,Thien Huynh-The,5,3,"ICT Convergence Research Center, Kumoh National Institute of Technology, Gyeongbuk, Republic of Korea",,Gumi,South Korea,36.148713,128.3932287,Visually verified formal publication: https://research-repository.griffith.edu.au/server/api/core/bitstreams/9047c38e-4092-41fe-a8e7-e73d74b6d891/content,active,2026-08-27T18:55:25Z,2026-08-28T01:08:59.760820Z
mapping:3ccd22bfe50f3c185660,curated:c071c25bc2957d78569b,Deep Learning for Deepfakes Creation and Detection: A Survey,2022,10.1016/j.cviu.2022.103525,https://openalex.org/W3045755384,Ho Chi Minh City University of Technology (HUTECH),institution:6ed8b18e4c077bfc,,Thanh Tam Nguyen,7,5,"Faculty of Information Technology, Ho Chi Minh City University of Technology (HUTECH), Ho Chi Minh City, Vietnam",,,,,,Visually verified formal publication: https://research-repository.griffith.edu.au/server/api/core/bitstreams/9047c38e-4092-41fe-a8e7-e73d74b6d891/content,active,2026-08-27T18:55:25Z,2026-08-27T18:55:26.193764Z
mapping:ff5a05296dbb2552e5cb,curated:c071c25bc2957d78569b,Deep Learning for Deepfakes Creation and Detection: A Survey,2022,10.1016/j.cviu.2022.103525,https://openalex.org/W3045755384,Pusan National University,institution:70691539bab41121,location:8b0d3d78c13255cc8060,Quoc-Viet Pham,8,6,"Korean Southeast Center for the 4th Industrial Revolution Leader Education, Pusan National University, Busan, Republic of Korea",,Busan,South Korea,35.2343498,129.0784068,https://research-repository.griffith.edu.au/server/api/core/bitstreams/9047c38e-4092-41fe-a8e7-e73d74b6d891/content | https://d-www.pusan.ac.kr/eng/CMS/Contents/Contents.do?mCode=MN053 | https://www.openstreetmap.org/way/472067907,active,2026-08-27T18:55:26Z,2026-08-30T12:00:00Z
mapping:599c44d0adaf713862f4,curated:c071c25bc2957d78569b,Deep Learning for Deepfakes Creation and Detection: A Survey,2022,10.1016/j.cviu.2022.103525,https://openalex.org/W3045755384,Polytechnic University of Hauts-de-France,institution:1e2fe2432a089705,location:1e2fe2432a0897054ff4,Cuong M. Nguyen,9,7,"LAMIH UMR CNRS 8201, Universite Polytechnique Hauts-de-France, Valenciennes, France",,Valenciennes,France,50.325,3.511,Visually verified formal publication: https://research-repository.griffith.edu.au/server/api/core/bitstreams/9047c38e-4092-41fe-a8e7-e73d74b6d891/content,active,2026-08-27T18:55:26Z,2026-08-27T18:55:26.193767Z
mapping:6b3e23f978997d60bf1d,curated:53154d830e337fce1fad,A Deepfake Image Detection Method Based on a Multi-Graph Attention Network,2025,10.3390/electronics14030482,https://openalex.org/W4406867188,Chongqing University of Science and Technology,institution:2f4b9adadf7f5004,,Guorong Chen; Chongling Du; Yu Yuan; Hong Hu; Hongjun Duan; Huazheng Zhu,,1,"School of Intelligent Technology and Engineering, Chongqing University of Science and Technology, No. 20, Daxuecheng East Road, Shapingba District, Chongqing 401331, China",,,,,,manually_confirmed,active,2026-08-28T13:03:36Z,2026-08-28T13:03:36Z
mapping:cb848a610da9e7faac16,curated:a8c1c259e7b7346bb2d1,Unmasking AI-Created Visual Content: A Review of Generated Images and Deepfake Detection Technologies,2025,10.1007/s44443-025-00154-8,https://openalex.org/W4412810251,Shandong University,institution:b3d626f58155d650,location:b3d626f58155d65088af,Yupeng Zhang; Zongwei Pang; Shanyuan Huang; Chengyou Wang; Xiao Zhou,,1,"School of Mechanical, Electrical and Information Engineering, Shandong University, Weihai, 264209, China",,Jinan,China,36.6753,117.0589,manually_confirmed,active,2026-08-28T13:06:44Z,2026-08-28T13:06:44Z
mapping:d08e1205005bf3ed2041,openalex:W4402727598,LaRE<sup>2</sup>: Latent Reconstruction Error Based Method for Diffusion-Generated Image Detection,2024,10.1109/cvpr52733.2024.01609,https://openalex.org/W4402727598,Tencent Youtu Lab,institution:3e78e883c14f8bb8,location:3e78e883c14f8bb839b1,Yunpeng Luo; Junlong Du; Ke Yan; Shouhong Ding,,1,Tencent YouTu Lab,,Shanghai,China,31.1836,121.4502,manually_confirmed,active,2026-08-28T13:42:36Z,2026-08-28T13:42:36Z
mapping:065db4c4c6efa576d90e,curated:4f53748fb43c13e3fc32,A Hybrid CLIP-Diffusion Architecture for Transparent Deepfake Detection and Explainability Evaluation,2026,,,Fraunhofer IOSB,institution:ac2070f8a298bac2,location:bff7bf588b07f29b5fbb,Andreas Specker; Manjunatha Veerappa; Thomas Golda; Nadia Burkart,1; 2; 3; 4,1,"Fraunhofer IOSB, Karlsruhe, Germany",,Karlsruhe,Germany,49.01464,8.42599,https://openaccess.thecvf.com/content/CVPR2026W/SAFE/papers/Specker_A_Hybrid_CLIP-Diffusion_Architecture_for_Transparent_Deepfake_Detection_and_Explainability_CVPRW_2026_paper.pdf#page=1 | https://www.iosb.fraunhofer.de/en/about-us/sites/karlsruhe-site.html | https://www.openstreetmap.org/?mlat=49.01464&mlon=8.42599,active,2026-08-28T22:49:12Z,2026-08-30T12:00:00Z
mapping:8d3fa7d98587fd34883d,curated:4f53748fb43c13e3fc32,A Hybrid CLIP-Diffusion Architecture for Transparent Deepfake Detection and Explainability Evaluation,2026,,,Federal Office for Information Security,institution:9a7735d85c857b40,,Dominik Alveen; Anna Wilhelm,5; 6,2,"BSI, Saarbrücken, Germany",,Saarbrücken,Germany,,,https://openaccess.thecvf.com/content/CVPR2026W/SAFE/papers/Specker_A_Hybrid_CLIP-Diffusion_Architecture_for_Transparent_Deepfake_Detection_and_Explainability_CVPRW_2026_paper.pdf#page=1 | Official BSI organization and office pages identify BSI as the Federal Office for Information Security and confirm a Saarbrücken office; exact publication-site coordinates remain unresolved.,active,2026-08-28T22:49:12Z,2026-08-30T00:00:00Z
mapping:a1c2c1da4b160df0c2a9,curated:4f53748fb43c13e3fc32,A Hybrid CLIP-Diffusion Architecture for Transparent Deepfake Detection and Explainability Evaluation,2026,,,Fraunhofer Center for Machine Learning,institution:b77fd041ca0a61be,,Andreas Specker; Manjunatha Veerappa; Thomas Golda; Nadia Burkart,1; 2; 3; 4,3,Fraunhofer Center for Machine Learning,,,,,,https://openaccess.thecvf.com/content/CVPR2026W/SAFE/papers/Specker_A_Hybrid_CLIP-Diffusion_Architecture_for_Transparent_Deepfake_Detection_and_Explainability_CVPRW_2026_paper.pdf#page=1,active,2026-08-28T22:49:12Z,2026-08-30T12:00:00Z
mapping:4f0b22f248adde107b2a,curated:ce21a7aa219b08d1b81a,Beyond Backbones: Degradation-Aware Prototype Fusion for Robust Deepfake Detection,2026,,,Indian Institute of Technology Mandi,institution:0c014e2f36e84d1b,location:d787cd26837c5fb7d191,Aashish Negi; Hardik Sharma; Praful Hambarde; Amit Shukla,1; 2; 7; 8,1,"Indian Institute of Technology Mandi, India",,Mandi,India,31.7063321,76.9385693,https://openaccess.thecvf.com/content/CVPR2026W/NTIRE/papers/Negi_Beyond_Backbones_Degradation-Aware_Prototype_Fusion_for_Robust_Deepfake_Detection_CVPRW_2026_paper.pdf#page=1,active,2026-08-28T22:49:12Z,2026-08-28T22:49:12Z
mapping:e55e0428d7112c4ad4ed,curated:ce21a7aa219b08d1b81a,Beyond Backbones: Degradation-Aware Prototype Fusion for Robust Deepfake Detection,2026,,,Reagvis Labs Pvt. Ltd.,institution:d526409d3c10f4a6,location:c9bb207a2956f10fb967,Prateek Shaily; Jayant Kumar,3; 4,2,"Reagvis Labs Pvt. Ltd., India",,Dehradun,India,30.315,78.0029,https://openaccess.thecvf.com/content/CVPR2026W/NTIRE/papers/Negi_Beyond_Backbones_Degradation-Aware_Prototype_Fusion_for_Robust_Deepfake_Detection_CVPRW_2026_paper.pdf#page=1,active,2026-08-28T22:49:12Z,2026-08-28T22:49:12Z
mapping:383d02b6476b0835d2ed,curated:ce21a7aa219b08d1b81a,Beyond Backbones: Degradation-Aware Prototype Fusion for Robust Deepfake Detection,2026,,,University of Petroleum and Energy Studies,institution:018c503420feda75,location:2819aae0d950b5d6e704,Sachin Chaudhary,5,3,"COE:AI, School of Computer Science, UPES Dehradun, India",,Dehradun,India,30.41717,77.96819,https://openaccess.thecvf.com/content/CVPR2026W/NTIRE/papers/Negi_Beyond_Backbones_Degradation-Aware_Prototype_Fusion_for_Robust_Deepfake_Detection_CVPRW_2026_paper.pdf#page=1,active,2026-08-28T22:49:12Z,2026-08-28T22:49:12Z
mapping:9adc0cdbbbbfc1eba4d4,curated:ce21a7aa219b08d1b81a,Beyond Backbones: Degradation-Aware Prototype Fusion for Robust Deepfake Detection,2026,,,Mohamed bin Zayed University of Artificial Intelligence,institution:f04b96a9716ab2f4,location:f04b96a9716ab2f49ddf,Akshay Dudhane,6,4,"MBZUAI, Abu Dhabi",,Abu Dhabi,United Arab Emirates,24.4329,54.6178,https://openaccess.thecvf.com/content/CVPR2026W/NTIRE/papers/Negi_Beyond_Backbones_Degradation-Aware_Prototype_Fusion_for_Robust_Deepfake_Detection_CVPRW_2026_paper.pdf#page=1,active,2026-08-28T22:49:12Z,2026-08-28T22:49:12Z
mapping:7866183f28f536eb0ec7,curated:417b1f4f681de2a47dbf,Detecting Compressed AI-Generated Images via Phase Spectrum Robustness,2026,,,Shenzhen Campus of Sun Yat-sen University,institution:9ab7959736f7be0d,location:9ab7959736f7be0d,Kai Li; Wenqi Ren; Wei Wang; Xiaochun Cao,1; 2; 3; 4,1,Shenzhen Campus of Sun Yat-sen University,,Shenzhen,China,22.80335,113.95019,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Detecting_Compressed_AI-Generated_Images_via_Phase_Spectrum_Robustness_CVPR_2026_paper.pdf#page=1,active,2026-08-28T22:49:12Z,2026-08-28T22:49:12Z
mapping:6ad527e368b2d4dbbebd,curated:417b1f4f681de2a47dbf,Detecting Compressed AI-Generated Images via Phase Spectrum Robustness,2026,,,Guangdong Key Laboratory of Information Security Technology,institution:7c524d46ad18eab1,,Wenqi Ren,2,2,Guangdong Key Laboratory of Information Security Technology,,,,,,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Detecting_Compressed_AI-Generated_Images_via_Phase_Spectrum_Robustness_CVPR_2026_paper.pdf#page=1 | New institution/lab identity and coordinates require Admin review; no parent-organization merge or location inferred.,needs_review,2026-08-28T22:49:12Z,2026-08-28T22:49:12Z
