paper_id,title,normalized_title,year,publication_status,venue,tasks,image_scopes,research_types,doi,arxiv_id,openalex_id,method_name_candidate,method_name_evidence
,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,detecting deepfake images using deep learning techniques and explainable ai methods,2022,published,Intelligent Automation & Soft Computing (IASC),detection,deepfake,method,10.32604/iasc.2023.029653,,w4285791495,,
curated:2488ec329f6e0d99d28f,Detecting Generated Images by Real Images,detecting generated images by real images,2022,published,European Conference on Computer Vision (ECCV),detection,fully_generated,method,10.1007/978-3-031-19781-9_6,,w4313189772,,
curated:853c7e2ae5f343438dd5,Did You Use My GAN to Generate Fake? Post-Hoc Attribution of GAN Generated Images via Latent Recovery,did you use my gan to generate fake post hoc attribution of gan generated images via latent recovery,2022,published,International Joint Conference on Neural Networks (IJCNN),source_attribution,fully_generated,method,10.1109/ijcnn55064.2022.9892704,,w4312387978,,
curated:a415ec5cd284c6887636,Discovering Transferable Forensic Features for CNN-Generated Images Detection,discovering transferable forensic features for cnn generated images detection,2022,published,European Conference on Computer Vision (ECCV),detection,fully_generated,method,10.1007/978-3-031-19784-0_39,2208.11342,w4313048095,,
curated:1b08aef98983549221b1,FingerprintNet: Synthesized Fingerprints for Generated Image Detection,fingerprintnet synthesized fingerprints for generated image detection,2022,published,European Conference on Computer Vision (ECCV),detection,fully_generated,method;dataset,10.1007/978-3-031-19781-9_5,,w4312710588,FingerprintNet,title prefix heuristic; discovery only
,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,frepgan robust deepfake detection using frequency level perturbations,2022,published,AAAI Conference on Artificial Intelligence (AAAI),detection,fully_generated;deepfake,method,10.1609/aaai.v36i1.19990,2202.03347,w4221149434,FrePGAN,title prefix heuristic; discovery only
curated:f1787b6ea4e45ca58565,Fusing Global and Local Features for Generalized AI-Synthesized Image Detection,fusing global and local features for generalized ai synthesized image detection,2022,published,IEEE International Conference on Image Processing (ICIP),detection,fully_generated;deepfake,method,10.1109/icip46576.2022.9897820,2203.13964,w4308234128,,
,Improving GAN-Generated Image Detection Generalization Using Unsupervised Domain Adaptation,improving gan generated image detection generalization using unsupervised domain adaptation,2022,published,IEEE International Conference on Multimedia and Expo (ICME),detection,fully_generated,method,10.1109/icme52920.2022.9859763,,w4293518933,,
,MaskGAN: A Facial Fusion Algorithm for Deepfake Image Detection,maskgan a facial fusion algorithm for deepfake image detection,2022,published,International Conference on Computers and Artificial Intelligence Technologies (CAIT),detection,deepfake,method;dataset,10.1109/cait56099.2022.10072275,,w4360766590,MaskGAN,title prefix heuristic; discovery only
curated:625ba11125534aedd39d,RepMix: Representation Mixing for Robust Attribution of Synthesized Images,repmix representation mixing for robust attribution of synthesized images,2022,published,European Conference on Computer Vision (ECCV),detection;source_attribution,fully_generated,method;dataset,10.1007/978-3-031-19781-9_9,2207.02063,w4284702842,RepMix,title prefix heuristic; discovery only
curated:bbe4e9e8c5b41e467a76,The Face Deepfake Detection Challenge,the face deepfake detection challenge,2022,published,Journal of Imaging (J. Imaging),detection,deepfake,method,10.3390/jimaging8100263,,w4297477523,,
,Think Twice Before Detecting GAN-generated Fake Images from their Spectral Domain Imprints,think twice before detecting gan generated fake images from their spectral domain imprints,2022,published,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),detection,fully_generated,analysis_study,10.1109/cvpr52688.2022.00771,,w4313042219,,
,Transferable Class-Modelling for Decentralized Source Attribution of GAN-Generated Images,transferable class modelling for decentralized source attribution of gan generated images,2022,preprint_or_other,arXiv,detection;source_attribution,fully_generated;deepfake,method;benchmark,10.48550/arxiv.2203.09777,2203.09777,w4221166157,,
,A Closer Look at Fourier Spectrum Discrepancies for CNN-Generated Images Detection,a closer look at fourier spectrum discrepancies for cnn generated images detection,2021,published,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),detection,fully_generated,method,10.1109/cvpr46437.2021.00712,2103.17195,w3147384726,,
,A Novel Neural Model based Framework for Detection of GAN Generated Fake Images,a novel neural model based framework for detection of gan generated fake images,2021,published,"International Conference on Cloud Computing, Data Science & Engineering (Confluence)",detection,fully_generated,method;dataset,10.1109/confluence51648.2021.9377150,,w3139320333,,
,Are GAN Generated Images Easy to Detect? A Critical Analysis of the State-of-the-Art,are gan generated images easy to detect a critical analysis of the state of the art,2021,published,IEEE International Conference on Multimedia and Expo (ICME),detection,fully_generated,analysis_study,10.1109/icme51207.2021.9428429,2104.02617,w3149674875,,
curated:551ca154b757ec651c0e,Beyond the Spectrum: Detecting Deepfakes via Re-Synthesis,beyond the spectrum detecting deepfakes via re synthesis,2021,published,International Joint Conference on Artificial Intelligence (IJCAI),detection,deepfake,method,10.24963/ijcai.2021/349,,w3187526215,Beyond the Spectrum,title prefix heuristic; discovery only
,Copy-Move Forgery Detection (CMFD) Using Deep Learning for Image and Video Forensics,copy move forgery detection cmfd using deep learning for image and video forensics,2021,published,Journal of Imaging (J. Imaging),detection,traditional_manipulation,method,10.3390/jimaging7030059,,w3138230904,,
,Deepfake attribution: On the source identification of artificially generated images,deepfake attribution on the source identification of artificially generated images,2021,published,WIREs Data Mining and Knowledge Discovery (WIREs Data Min & Knowl),detection;source_attribution,fully_generated;deepfake,survey,10.1002/widm.1438,,w4200053273,,
,DeepFake Detection Based on Discrepancies Between Faces and Their Context,deepfake detection based on discrepancies between faces and their context,2021,published,IEEE Transactions on Pattern Analysis and Machine Intelligence (TPAMI),detection,deepfake,method;benchmark;analysis_study,10.1109/tpami.2021.3093446,,w3173581984,,
,Deepfake Image Detection using CNNs and Transfer Learning,deepfake image detection using cnns and transfer learning,2021,published,"International Conference on Computing, Communication and Green Engineering (CCGE)",detection,deepfake,method,10.1109/ccge50943.2021.9776410,,w4285362588,,
,Deepfakes Creation and Detection Using Deep Learning,deepfakes creation and detection using deep learning,2021,published,"International Mobile, Intelligent, and Ubiquitous Computing Conference (MIUCC)",detection,deepfake,method,10.1109/miucc52538.2021.9447642,,w3172046373,,
,Detecting fake images by identifying potential texture difference,detecting fake images by identifying potential texture difference,2021,published,Future Generation Computer Systems (FGCS),detection,deepfake,method,10.1016/j.future.2021.06.043,,w3173631964,,
,Detecting soybean leaf disease from synthetic image using multi-feature fusion faster R-CNN,detecting soybean leaf disease from synthetic image using multi feature fusion faster r cnn,2021,published,Computers and Electronics in Agriculture (COMPUT ELECTRON AGR),detection,fully_generated,method,10.1016/j.compag.2021.106064,,w3135589907,,
,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,detection of deep morphed deepfake images to make robust automatic facial recognition systems,2021,published,OITS International Conference on Information Technology (OCIT),detection,deepfake,method,10.1109/ocit53463.2021.00039,,w4214857236,,
curated:ae869fc6a6dea782923d,Detection of Deepfake Images Created Using Generative Adversarial Networks: A Review,detection of deepfake images created using generative adversarial networks a review,2021,published,International Conference on Networks and Advances in Computational Technologies (NetACT),detection,fully_generated;deepfake;traditional_manipulation,survey,10.1007/978-3-030-49500-8_3,,w3128257465,,
,Detection of GAN-Generated Images by Estimating Artifact Similarity,detection of gan generated images by estimating artifact similarity,2021,published,IEEE Signal Processing Letters (SPL),detection;source_attribution,fully_generated,method,10.1109/lsp.2021.3130525,,w3217278836,,
,Detection of GAN-Synthesized Image Based on Discrete Wavelet Transform,detection of gan synthesized image based on discrete wavelet transform,2021,published,Security and Communication Networks (SECUR COMMUN NETW),detection,fully_generated,method,10.1155/2021/5511435,,w3166640306,,
,"Detection, Attribution and Localization of GAN Generated Images",detection attribution and localization of gan generated images,2021,published,Electronic Imaging,detection;source_attribution,fully_generated,method,10.2352/issn.2470-1173.2021.4.mwsf-276,2007.10466,w3179128750,,
curated:07ee620b8169b67b900f,Does a GAN Leave Distinct Model-Specific Fingerprints?,does a gan leave distinct model specific fingerprints,2021,published,British Machine Vision Conference (BMVC),detection;source_attribution,fully_generated,method,10.5244/c.35.53,,w4411245244,,
curated:29dd14e7af2f68df1b1e,EasyDeep: An IoT Friendly Robust Detection Method for GAN Generated Deepfake Images in Social Media,easydeep an iot friendly robust detection method for gan generated deepfake images in social media,2021,published,IFIP International Internet of Things Conference (IFIPIoT),detection,fully_generated;deepfake,method,10.1007/978-3-030-96466-5_14,,w4213417724,EasyDeep,title prefix heuristic; discovery only
,Image Tampering Localization Using a Dense Fully Convolutional Network,image tampering localization using a dense fully convolutional network,2021,published,IEEE Transactions on Information Forensics and Security (TIFS),detection;localization,fully_generated;traditional_manipulation,method,10.1109/tifs.2021.3070444,,w3140970613,,
